t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s
15465.205,48522,2,32537,844698,ptp4l[15465.205]: master offset      48522 s2 freq  +32537 path delay    844698,194.15500000000065
15466.207,-104137,2,17167,844698,ptp4l[15466.207]: master offset    -104137 s2 freq  +17167 path delay    844698,195.15700000000106
15467.219,11064269,2,1145072,787351,ptp4l[15467.219]: master offset   11064269 s2 freq +1145072 path delay    787351,196.16899999999987
15468.209,-103005,2,28242,787351,ptp4l[15468.209]: master offset    -103005 s2 freq  +28242 path delay    787351,197.15900000000147
15469.213,2516754,2,292734,741447,ptp4l[15469.213]: master offset    2516754 s2 freq +292734 path delay    741447,198.16300000000047
15470.213,-150844,2,25824,741447,ptp4l[15470.213]: master offset    -150844 s2 freq  +25824 path delay    741447,199.16300000000047
15471.213,-356418,2,4910,689181,ptp4l[15471.213]: master offset    -356418 s2 freq   +4910 path delay    689181,200.16300000000047
15472.214,-139010,2,26512,633246,ptp4l[15472.214]: master offset    -139010 s2 freq  +26512 path delay    633246,201.16400000000067
15473.217,1005016,2,141919,600564,ptp4l[15473.217]: master offset    1005016 s2 freq +141919 path delay    600564,202.16700000000128
15474.217,23602,2,43802,741447,ptp4l[15474.217]: master offset      23602 s2 freq  +43802 path delay    741447,203.16700000000128
15475.22,1510309,2,193983,741447,ptp4l[15475.220]: master offset    1510309 s2 freq +193983 path delay    741447,204.17000000000007
15476.218,20669,2,45039,741447,ptp4l[15476.218]: master offset      20669 s2 freq  +45039 path delay    741447,205.16800000000148
15477.219,-894,2,42882,741447,ptp4l[15477.219]: master offset       -894 s2 freq  +42882 path delay    741447,206.16899999999987
15478.219,-121826,2,30667,741447,ptp4l[15478.219]: master offset    -121826 s2 freq  +30667 path delay    741447,207.16899999999987
15479.222,33440,2,46227,720919,ptp4l[15479.222]: master offset      33440 s2 freq  +46227 path delay    720919,208.17200000000048
15480.22,-521385,2,-9777,658968,ptp4l[15480.220]: master offset    -521385 s2 freq   -9777 path delay    658968,209.17000000000007
15481.22,-508092,2,-8956,658968,ptp4l[15481.220]: master offset    -508092 s2 freq   -8956 path delay    658968,210.17000000000007
15482.22,-458889,2,-4494,658968,ptp4l[15482.220]: master offset    -458889 s2 freq   -4494 path delay    658968,211.17000000000007
15483.22,-422695,2,-1297,569359,ptp4l[15483.220]: master offset    -422695 s2 freq   -1297 path delay    569359,212.17000000000007
15484.221,-204839,2,20283,347807,ptp4l[15484.221]: master offset    -204839 s2 freq  +20283 path delay    347807,213.17100000000028
15485.221,-51284,2,35588,209946,ptp4l[15485.221]: master offset     -51284 s2 freq  +35588 path delay    209946,214.17100000000028
15486.221,218290,2,62763,209946,ptp4l[15486.221]: master offset     218290 s2 freq  +62763 path delay    209946,215.17100000000028
15487.225,2236044,2,266775,209946,ptp4l[15487.225]: master offset    2236044 s2 freq +266775 path delay    209946,216.1750000000011
15488.224,412092,2,84792,209946,ptp4l[15488.224]: master offset     412092 s2 freq  +84792 path delay    209946,217.1740000000009
15489.225,1156522,2,160391,209946,ptp4l[15489.225]: master offset    1156522 s2 freq +160391 path delay    209946,218.1750000000011
15490.225,-155662,2,29017,416483,ptp4l[15490.225]: master offset    -155662 s2 freq  +29017 path delay    416483,219.1750000000011
15491.225,-141610,2,30281,398225,ptp4l[15491.225]: master offset    -141610 s2 freq  +30281 path delay    398225,220.1750000000011
15492.227,-144942,2,29802,489504,ptp4l[15492.227]: master offset    -144942 s2 freq  +29802 path delay    489504,221.1770000000015
